Sample_base,Site,Time,NutDisp,OilType,Conc_pct,ASV,Domain,Phylum,Class,Order,Family,Genus,Abundance
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV797,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV801,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aurantivirga,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV810,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV826,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Sulfitobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV953,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Thalassolituus,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV982,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae Sedis,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV988,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1007,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1015,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1028,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1059,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,LD29,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1074,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae Sedis,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1083,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1101,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tropicimonas-Psychromarinibacter,113
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1111,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivita,48
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1146,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,66
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1173,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Incertae Sedis,Incertae Sedis,55
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1181,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,Methylophaga,15
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1218,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Roseivirga,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1238,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1241,Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Mycobacterium,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1252,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1257,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,55
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1278,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1282,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pseudorhodobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1298,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1316,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1322,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1331,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1341,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1367,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1373,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1388,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,OM182 clade,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1391,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Maricaulis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1413,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1418,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Oleispira,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1420,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1426,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Methylacidiphilales,Methylacidiphilaceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1436,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1438,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1440,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae Sedis,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1463,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Simplicispira,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1584,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Puniceicoccaceae,Lentimonas,36
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1605,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Puniceicoccaceae,Lentimonas,56
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1607,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1623,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1661,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1712,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1733,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Maribacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1766,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1768,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvibaculales,Incertae Sedis,Incertae Sedis,4
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1792,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Inhella,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1900,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1912,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV1922,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2048,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Jannaschia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2054,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2088,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2135,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2159,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Croceibacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2166,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2171,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halieaceae,Marimicrobium,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2226,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Hoeflea,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2299,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2382,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2449,Bacteria,Pseudomonadota,Alphaproteobacteria,Micavibrionales,Incertae Sedis,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2604,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,40
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2669,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Salinirepens,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2712,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Incertae Sedis,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2777,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2783,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Thalassobius,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2789,Bacteria,Pseudomonadota,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Sneathiella,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2873,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2943,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Candidatus Symbiobacter,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV2961,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV3019,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Spongiibacteraceae,BD1-7 clade,23
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV3115,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV3196,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV3223,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodopseudomonas,0
CRD_1_ND,SERF,2WK,ND,CRD,1,bASV3339,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV1,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade I,Clade Ia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV2,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Nitrincolaceae,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV3,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halieaceae,Kineobactrum,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV5,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV7,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV8,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Amylibacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV9,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Planktomarina,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV10,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05 cluster,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV12,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Sulfitobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV13,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Paraglaciecola,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV14,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Candidatus Aquiluna,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV15,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV17,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Pseudoalteromonas,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV18,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV19,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Pseudoalteromonas,4769
CRD_1_D,SERF,2WK,D,CRD,1,bASV23,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,SAR86 clade,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV24,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV27,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV34,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,SAR92 clade,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV35,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV36,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aurantivirga,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV37,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade III,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV42,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV49,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade II,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV50,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV57,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV59,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43 clade,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV61,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS3a marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV62,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Oleispira,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV63,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade IV,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV64,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12 marine group,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV66,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV67,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV70,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV71,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade I,Clade Ia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV73,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV78,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV80,Bacteria,Pseudomonadota,Alphaproteobacteria,Puniceispirillales,SAR116 clade,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV81,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV83,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Glaciecola,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV86,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,OM182 clade,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV87,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV88,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Candidatus Methylopumilus,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV91,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,3185
CRD_1_D,SERF,2WK,D,CRD,1,bASV93,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV94,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV96,Bacteria,Pseudomonadota,Alphaproteobacteria,Pelagibacterales,Clade III,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV97,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,ML602J-51,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV98,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,RS62 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV100,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV106,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV107,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV108,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV115,Bacteria,Chloroflexota,SL56 marine group,Incertae Sedis,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV118,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV120,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV122,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV124,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,SAR92 clade,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV127,Bacteria,Cyanobacteriota,Cyanobacteriia,Chloroplast,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV134,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV137,Bacteria,Actinomycetota,Actinobacteria,PeM15,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV142,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Sulfitobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV144,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV149,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV151,Bacteria,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Incertae Sedis,Incertae Sedis,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV153,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV154,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV159,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV162,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Sulfitobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV166,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,Porticoccus,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV171,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV173,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV175,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus Planktophila,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV179,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV181,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV182,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,570
CRD_1_D,SERF,2WK,D,CRD,1,bASV195,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV198,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV201,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Colwellia,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV204,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV207,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV214,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,RS62 marine group,0
CRD_1_D,SERF,2WK,D,CRD,1,bASV222,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinomonadaceae,Marinomonas,751
CRD_1_D,SERF,2WK,D,CRD,1,bASV237,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium,969
CRD_1_D,SERF,2WK,D,CRD,1,bASV243,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,130
CRD_1_D,SERF,2WK,D,CRD,1,bASV250,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,0
